3,0,3,0,3,0,3,-2,1,-4,1,-4,-1,-6,1,-2,1,-2,3,-4,1,-2,1,-8,-5,-10,-3,-6,-3,-8,-3,-6,
3,0,3,0,3,0,3,-2,3,0,3,0,5,2,7,4,9,4,7,2,5,-2,3,0,5,0,5,2,15,12,1,1,
3,0,5,0,3,-2,1,-2,1,-2,1,-4,-1,-4,1,-4,1,-2,1,-4,5,2,5,0,5,-2,5,-2,3,-2,5,18,
3,0,3,-2,1,-4,1,-2,1,-2,3,0,5,2,5,2,5,2,5,0,7,0,7,4,9,6,15,10,15,10,15,18,
3,0,3,0,7,2,5,2,7,4,9,4,7,-2,1,-4,1,-4,1,-2,1,-4,1,-8,-3,-12,-9,-16,-13,-18,-13,-2,
3,0,5,2,5,-2,1,-2,7,-2,1,-4,1,-2,3,-4,-1,-4,1,-4,1,-4,-1,-4,1,-2,3,-4,3,-8,1,-2,
3,0,5,2,5,0,3,0,3,-4,1,-4,-1,-4,3,0,5,2,5,0,5,-4,-1,-6,-1,-4,1,-2,1,-4,9,14,
3,0,3,-2,1,-4,-1,-4,1,-4,1,-2,3,-2,3,0,3,-2,1,-2,1,-2,3,-2,1,-4,-1,-8,-5,-12,-7,-16,
3,0,3,0,3,0,3,0,3,0,3,0,3,-2,1,-2,5,0,5,0,9,2,9,2,9,6,9,6,11,8,11,8,
3,0,3,0,3,-2,1,-2,3,0,3,0,3,0,5,2,5,-4,1,-2,5,-6,-3,-6,-3,-10,-3,-16,-11,-18,-27,-22,
3,0,3,0,3,-2,1,-2,1,-4,-1,-4,-1,-4,-1,-4,-1,-4,1,-6,-3,-16,-9,-12,-7,-12,-3,-8,5,-4,1,-2,
3,0,3,-2,1,-4,-1,-6,3,0,5,0,5,0,9,6,13,6,13,10,13,10,15,10,13,4,7,4,7,0,7,-2,
3,0,5,2,5,0,3,0,3,-4,-1,-6,-1,-4,-1,-4,-1,-8,-5,-8,1,-2,1,-6,-1,-10,-7,-12,-7,-10,-5,-10,
3,0,3,0,3,0,3,0,3,-2,1,-2,1,-4,-1,-4,-1,-6,1,-6,-1,-4,-1,-4,1,-10,-5,-8,-5,-8,-3,-6,
3,0,3,0,3,0,3,-2,3,-2,3,0,5,-2,1,-4,-1,-8,-3,-6,-3,-8,-1,-4,-1,-4,5,-6,5,0,3,12,
3,0,3,0,3,-6,-1,-6,-1,-6,3,-2,3,0,5,0,5,2,5,-6,1,-2,7,4,11,4,9,6,15,12,17,8,
3,0,3,0,3,0,3,0,3,-4,-1,-6,-3,-8,-5,-12,-3,-10,-5,-12,-9,-14,-11,-14,-11,-14,-9,-12,-7,-10,-1,2,
3,0,3,0,5,2,7,4,7,2,9,6,9,6,11,8,11,6,11,8,11,4,7,4,7,-2,3,-2,7,2,9,14,
3,0,3,0,3,0,5,2,5,2,5,2,5,0,5,2,7,2,5,-2,3,0,7,2,5,-4,5,-4,5,-6,-1,-12,
3,0,5,0,3,-2,1,-4,-1,-6,-1,-4,-1,-4,-1,-8,1,-4,-1,-8,-1,-4,1,-2,7,4,11,6,11,6,9,2,
3,0,3,0,3,0,3,0,5,0,5,2,11,6,11,8,11,8,13,10,15,12,17,12,15,10,15,4,17,12,15,10,
3,0,3,0,3,0,3,0,3,0,3,0,5,2,5,2,5,2,11,6,9,4,7,2,9,0,3,0,-5,-5,-5,-5,
3,0,3,0,3,0,3,0,7,2,5,-2,1,-2,1,-4,3,-8,-5,-10,-7,-10,-5,-8,1,-4,-1,-6,-3,-10,-1,-10,
3,0,3,0,3,0,3,0,3,0,3,0,3,0,5,2,5,-4,5,2,5,-2,1,-2,3,-2,7,2,9,2,5,12,
3,0,3,0,5,2,5,2,5,0,3,-2,3,-4,1,-4,1,-6,-1,-4,-1,-4,-1,-12,-9,-16,-5,-10,-7,-16,-13,-4,
3,0,3,0,5,0,3,0,3,-4,-1,-4,3,-2,1,-4,-1,-4,-1,-4,3,-2,1,-2,5,2,5,2,11,0,-7,-7,
3,0,3,0,3,0,3,-2,1,-2,1,-2,1,-4,-1,-4,-1,-4,-1,-4,3,0,3,-10,-5,-12,-7,-14,-3,-8,-5,-12,
3,0,3,0,3,0,3,0,5,0,3,0,3,-6,1,-6,-1,-4,-1,-6,-3,-12,-5,-8,-1,-4,1,-2,3,-6,-1,-6,
3,0,3,0,5,2,5,2,5,2,5,2,9,6,11,8,11,4,7,4,9,2,7,0,-7,2,-3,0,-13,-2,-9,-9,
3,0,3,0,3,-2,1,-2,1,-6,-3,-6,-3,-6,-3,-8,-3,-6,-3,-8,-3,-8,-3,-10,-7,-10,9,2,11,2,7,4,
3,0,3,-2,3,0,3,0,3,-2,3,0,3,-2,3,0,3,-4,1,-2,1,-2,1,-8,-5,-2,-7,0,-3,2,-7,-4,
3,0,3,0,3,0,3,-2,3,0,3,-4,-1,-4,-1,-8,1,-6,-3,-10,-7,-16,-13,-18,-15,-18,-13,-20,-15,-18,-13,-20,
3,0,3,0,5,-2,1,-4,-1,-4,-1,-4,-1,-4,1,-4,1,-2,1,-6,-1,-8,-1,-4,5,0,3,-8,3,-4,-9,-6,
3,0,3,-2,1,-4,-1,-4,-1,-4,-1,-6,-1,-8,-3,-6,1,-4,1,-2,5,2,9,2,5,-4,-1,-10,-15,-10,-25,-25,
3,0,3,0,3,0,3,-2,1,-2,1,-2,1,-2,3,0,3,-4,1,-4,-1,-8,-5,-8,-5,-8,1,-4,1,-16,-11,-6,
3,0,3,0,5,2,5,0,3,-6,3,0,3,0,3,0,3,0,3,-6,-3,-6,-3,-10,-5,-12,-3,-10,1,-4,3,-6,
3,0,3,0,3,0,3,0,3,-6,-3,-12,-9,-16,-11,-14,-7,-12,-9,-14,-7,-10,-7,-16,-9,-12,-5,-10,-7,-14,-7,-12,
3,0,3,-2,1,-2,1,-4,-1,-4,1,-2,3,0,5,2,5,2,5,0,3,-4,3,-4,-1,-6,-1,-6,-3,-12,-7,-16,
3,0,3,0,3,0,3,0,3,0,3,-2,1,-4,-1,-4,1,-2,1,-2,3,0,3,-8,-1,-6,-1,-8,3,-8,-5,-8,
3,0,3,0,3,0,5,-2,1,-2,7,4,7,4,7,4,9,2,5,2,9,6,9,6,9,6,13,2,7,14,11,18,
3,0,3,0,5,2,5,2,5,-4,-1,-6,1,-6,-3,-6,3,-2,5,2,9,6,9,2,7,0,5,2,5,8,3,12,
3,0,5,0,5,0,3,-2,5,2,5,2,5,0,3,0,3,-4,-1,-8,-5,-8,-5,-10,-7,-10,-7,-10,-7,-10,7,4,
3,0,3,0,3,0,3,-4,-1,-6,1,-2,1,-2,3,0,5,-2,3,0,3,-4,3,-2,1,-2,1,-4,1,-4,-9,-9,
3,0,3,-2,1,-2,1,-6,-1,-4,-1,-4,-1,-6,-3,-6,3,0,9,4,11,6,13,10,15,6,9,12,5,8,5,14,
3,0,5,0,5,2,5,0,3,0,5,-2,1,-2,1,-4,-1,-6,-3,-10,-7,-16,-11,-16,-11,-14,-7,-12,-3,-10,-5,-8,
3,0,3,0,3,0,3,0,3,0,3,0,3,-4,-1,-4,-1,-4,7,4,7,0,5,2,11,4,7,2,7,-2,3,-6,
3,0,3,0,3,0,3,-4,-1,-4,1,-2,3,0,3,0,3,0,5,0,5,0,3,0,9,4,7,4,9,2,5,2,
3,0,5,0,3,0,3,0,5,2,7,2,7,4,7,2,11,6,9,4,1,4,1,4,-5,2,-7,-2,-7,-4,-13,-10,
3,0,5,2,5,2,5,2,7,4,9,4,9,6,9,2,7,-2,5,-4,1,-4,1,-4,3,-10,-3,-10,7,4,11,6,
3,0,3,0,3,0,3,0,3,0,3,-2,3,0,5,2,5,-4,3,-2,3,-4,3,-6,-1,-4,5,12,7,16,11,24,
3,0,5,2,5,2,5,2,5,0,3,-2,1,-4,3,0,5,0,3,-2,7,0,3,0,3,0,3,0,3,-2,7,4,
3,0,3,0,3,0,3,-2,1,-4,1,-2,1,-4,-1,-4,5,0,5,-6,-1,-10,-3,-14,-9,-14,-11,-16,-7,-18,-13,-2,
3,0,5,2,5,2,5,2,5,2,5,0,5,2,5,0,3,-2,1,-2,1,-4,-1,-12,-7,-10,-5,-10,-7,-18,-11,-20,
3,0,3,-2,5,0,3,-2,1,-2,3,0,5,2,7,4,9,2,5,2,7,4,7,4,11,8,11,8,15,8,-3,-3,
3,0,3,0,3,0,7,2,5,2,5,2,7,4,7,4,7,4,7,0,3,-8,-3,-8,-1,-8,-5,-10,-7,-22,-19,-24,
3,0,3,0,3,0,5,2,5,-2,1,-2,1,-2,1,-2,1,-4,5,0,3,0,5,2,7,0,3,-8,3,-4,1,-2,
3,0,3,0,3,-2,3,0,3,-4,1,-2,5,2,7,2,7,4,7,2,7,0,9,6,9,0,5,-4,3,0,13,18,
3,0,3,0,3,-2,1,-2,5,2,5,2,7,2,7,0,5,-2,3,-8,-3,-10,-5,-10,-5,-8,-5,-12,-5,-8,-1,-12,
3,0,3,0,3,0,5,-2,1,-4,-1,-8,-3,-8,-5,-12,-9,-12,-9,-2,-5,0,-3,8,5,8,5,8,3,8,8,8,
3,0,3,0,3,0,3,0,3,0,5,-2,3,0,5,0,3,-2,3,0,3,-4,-1,-4,5,2,7,0,-3,-3,-3,-3,
3,0,3,0,3,0,3,0,5,2,5,-2,1,-2,3,-2,1,-4,1,-6,1,-8,-5,-8,-3,-14,-9,-12,-9,-4,-4,-4,
3,0,3,0,3,0,5,2,5,2,7,4,7,4,11,6,9,4,7,4,7,-4,1,-10,1,-4,5,-2,9,6,11,22,
3,0,3,0,3,0,3,-2,3,-4,-1,-4,1,-2,1,-4,1,-4,3,-2,1,-4,5,2,11,6,9,6,11,2,-9,-2,
3,0,5,2,5,2,5,0,3,0,3,0,3,0,5,2,7,-2,5,0,5,2,7,2,9,4,7,0,3,0,3,0,
3,0,3,0,3,-4,-1,-4,1,-2,1,-8,-5,-8,-1,-4,-1,-6,-1,-10,-7,-14,-9,-20,-17,-22,-19,-22,-13,-20,-13,-20,
3,0,3,0,3,0,5,2,7,4,7,4,7,4,7,0,3,-4,1,-2,3,-4,1,-2,1,-2,3,0,5,2,5,12,
3,0,5,2,5,0,5,0,3,-4,-1,-4,-1,-4,-1,-4,5,2,5,2,5,0,7,-2,5,0,7,0,3,-6,1,-10,
3,0,3,-2,1,-2,1,-2,5,0,7,4,7,4,7,4,7,2,7,2,5,0,5,-2,1,-14,-5,-8,-3,-8,-3,-10,
3,0,5,2,5,2,5,-2,3,0,3,0,5,0,3,-4,-1,-6,3,-2,3,-4,1,-2,5,2,11,2,7,14,9,12,
3,0,5,2,5,0,3,0,5,2,7,0,3,-4,1,-4,1,-4,1,-4,1,-10,-7,-10,-3,-14,-7,-16,-11,-16,-11,-20,
3,0,3,0,3,0,3,-2,5,2,5,2,5,-2,1,-6,-3,-6,-1,-4,3,-6,-3,-6,-3,-6,-3,-10,11,8,-3,4,
3,0,3,0,3,0,5,2,5,2,5,2,7,4,9,2,5,2,5,-2,1,-2,7,-2,5,0,3,0,7,-2,1,-10,
3,0,3,0,3,-2,5,2,7,0,3,0,3,0,3,0,7,0,3,0,3,-2,3,0,9,4,9,-4,-1,-6,-11,-6,
3,0,3,0,3,0,3,0,7,2,5,-4,3,-2,5,-4,1,-6,1,-2,1,-2,5,0,5,-2,3,-6,-3,-14,-25,-25,
3,0,3,0,3,0,3,0,3,0,3,-4,-1,-4,-1,-4,-1,-6,-1,-4,-1,-8,-5,-8,-5,-8,-3,-6,1,-8,1,-4,
3,0,3,-2,1,-2,1,-2,3,0,3,-2,1,-4,-1,-4,1,-2,9,4,7,4,9,6,9,4,13,6,15,10,7,7,
3,0,3,-2,1,-4,-1,-4,1,-2,1,-2,1,-2,1,-4,5,0,3,0,11,2,7,2,5,-2,1,-6,1,-4,1,-10,
3,0,3,0,3,0,5,2,5,0,3,-2,1,-8,-5,-8,-5,-10,-3,-6,7,4,11,2,9,2,5,0,7,4,13,2,
3,0,5,2,5,2,5,2,5,0,3,-2,1,-4,-1,-6,-3,-8,-3,-8,-5,-12,-1,-8,1,-14,-7,-12,-7,-12,-7,-14,
3,0,3,0,3,0,3,0,3,-2,3,-6,-3,-6,-1,-6,-3,-8,-5,2,-1,4,-1,2,-1,4,1,4,1,6,1,10,
3,0,5,0,3,0,3,-2,1,-4,1,-2,1,-4,-1,-4,5,0,5,-2,1,-4,1,-2,5,0,7,0,3,-6,-1,-8,
3,0,3,-2,1,-6,-3,-6,-3,-10,-7,-10,1,-2,1,-2,3,-2,5,-2,7,0,5,-4,-1,-4,-1,-8,-3,-6,3,-6,
3,0,3,0,3,-2,1,-4,-1,-6,-1,-8,-5,-10,-5,-8,-5,-8,-5,-10,-7,-10,-5,-8,-5,-8,-1,-4,9,6,15,8,
3,0,3,0,3,0,3,-2,1,-2,3,-2,5,0,5,0,3,-2,5,2,7,2,9,2,5,-4,-1,-12,-5,-12,-17,-17,
3,0,3,0,5,0,3,-2,1,-2,3,0,5,0,5,0,7,4,11,4,7,-8,-5,-12,-3,-8,-3,-6,-3,-6,1,-4,
3,0,5,2,5,0,5,2,7,4,7,2,7,4,7,0,5,-4,-1,-6,3,0,3,0,5,0,7,4,7,2,5,-6,
3,0,3,0,3,0,5,2,5,2,7,0,7,4,9,6,9,4,7,4,7,4,11,6,9,4,13,-4,-1,-4,-11,-11,
3,0,3,0,3,0,3,0,3,0,3,0,5,2,5,0,5,-2,1,-4,-1,-10,-7,-12,-7,-14,-9,-12,-7,-10,1,4,
3,0,3,-2,1,-2,1,-2,1,-6,-3,-6,-3,-6,-1,-8,-5,-8,1,-6,1,-4,-1,-4,-1,-4,1,-2,3,-2,7,-2,
3,0,3,0,5,0,3,0,3,-2,1,-2,3,-4,3,0,3,-2,1,-8,-3,-10,-7,-10,-7,-14,-9,-14,-9,-20,-13,-22,
3,0,5,2,5,0,3,-4,-1,-4,-1,-4,-1,-6,-3,-6,-3,-8,-5,-12,-7,-14,-11,-14,-9,-6,-9,0,-5,-2,-5,12,
3,0,3,0,5,0,5,2,5,2,5,0,5,2,7,2,11,8,13,10,13,4,9,6,9,6,17,10,15,8,19,14,
3,0,3,0,3,-2,5,0,3,-2,3,-4,3,-2,1,-4,-1,-8,-1,-6,-1,-4,-1,-10,-5,-8,-1,-6,3,0,13,2,
3,0,3,0,5,2,5,2,5,2,7,0,5,2,7,2,5,2,5,2,9,-2,7,2,5,2,5,-2,5,-6,1,-8,
3,0,3,0,3,0,3,0,3,-2,3,-2,7,2,5,2,5,-4,-1,-6,-3,-6,-3,-6,-1,-4,-1,-6,-3,-10,-7,-12,
3,0,3,0,3,0,3,0,3,0,3,0,5,2,7,0,3,-4,-1,-4,-1,-4,1,-2,1,-4,-1,-4,5,-4,7,2,
3,0,3,-2,1,-2,1,-6,-3,-10,-3,-6,-3,-8,-3,-8,-1,-6,-1,-4,5,2,13,10,15,6,15,12,17,12,17,14,
3,0,3,-2,1,-2,1,-4,1,-4,1,-2,3,0,3,0,3,-4,-1,-6,-3,-6,-3,-6,7,2,7,4,7,4,7,4,
3,0,3,0,3,0,5,2,5,0,3,0,5,-2,3,-2,7,0,3,0,7,4,9,6,13,2,9,6,11,4,17,14,
3,0,3,0,3,0,3,0,3,-2,1,-4,-1,-6,-3,-8,-3,-10,-3,-6,-3,-8,-5,-8,-5,-8,-13,-13,-13,-13,-13,-13,
3,0,5,2,5,0,3,0,3,0,7,2,9,4,9,4,7,4,9,6,9,4,15,10,13,10,15,6,9,4,13,10,
3,0,3,0,5,0,5,0,3,-2,1,-2,5,2,5,2,9,2,7,0,3,-4,1,-2,7,0,13,8,11,4,7,-8,
3,0,3,0,3,0,5,2,5,2,7,0,3,-4,3,0,5,2,5,0,5,-4,-1,-8,-1,-6,1,-10,-5,-10,-5,-14,
3,0,3,0,7,2,5,2,5,2,5,2,5,2,5,2,7,2,5,-2,5,2,5,2,5,2,7,-2,3,-4,-1,-8,
3,0,3,-2,1,-4,1,-2,1,-2,1,-2,1,-2,1,-2,3,0,7,0,3,0,7,-2,7,4,7,0,3,0,3,-4,
3,0,3,-2,1,-2,1,-4,-1,-4,1,-6,-1,-6,-3,-6,-1,-4,-1,-4,-1,-10,-5,-8,-1,-6,5,0,5,0,3,6,
3,0,3,0,3,0,3,0,3,-2,1,-4,-1,-4,-1,-4,1,-4,-1,-6,-3,-6,-1,-6,7,4,9,2,7,-6,-3,-16,
3,0,3,0,3,-2,3,-2,3,-2,1,-4,-1,-6,-3,-6,-3,-8,-5,-10,-5,-8,-3,-16,-13,-18,-9,-14,-7,-10,-3,6,
3,0,3,0,3,0,3,-2,1,-2,5,0,3,-4,-1,-4,-1,-6,-1,-4,1,-2,5,12,9,14,11,18,15,15,15,15,
3,0,3,0,3,0,5,0,3,0,3,0,3,-4,-1,-6,-3,-8,-3,-6,-1,-4,1,-2,1,-4,-1,-6,-3,-10,-15,-12,
3,0,3,0,3,-4,-1,-4,-1,-4,-1,-6,-1,-6,-3,-8,-1,-4,7,2,5,2,11,8,13,8,17,10,15,10,15,10,
3,0,3,-2,3,0,3,0,5,0,5,2,5,0,5,-4,-1,-6,-1,-4,1,-6,-1,-8,-5,-8,-3,-12,-3,-6,-3,6,
3,0,5,0,3,-2,5,2,5,0,3,-2,1,-4,1,-2,1,-2,3,-2,11,8,11,8,11,8,15,12,15,10,15,6,
3,0,3,0,5,2,5,0,3,0,5,0,5,0,5,2,7,4,11,4,7,4,9,6,11,2,-5,-2,-7,-4,-15,-8,
3,0,3,0,3,-2,1,-4,-1,-6,-1,-4,1,-2,1,-8,-5,-8,-3,-10,-7,-10,-5,-8,-5,-10,-3,-6,-3,-6,1,8,
3,0,3,0,3,0,7,4,9,6,9,2,7,4,11,4,7,2,7,-2,7,2,5,2,7,2,5,-4,7,-2,5,-6,
3,0,3,0,3,0,3,0,3,0,5,2,7,4,7,4,7,2,5,2,5,0,7,4,11,6,11,4,9,-2,3,-4,
3,0,3,0,3,-2,1,-4,-1,-4,-1,-4,1,-2,1,-2,5,2,5,0,3,-2,1,-2,3,0,3,0,3,-4,3,0,
3,0,5,0,3,-2,1,-2,1,-4,-1,-4,-1,-4,1,-2,1,-2,7,-2,3,-2,1,-4,3,-4,1,-6,-3,-8,1,-2,
3,0,3,0,3,0,5,-2,1,-4,1,-2,1,-2,5,2,5,0,3,0,5,0,7,0,3,-2,9,4,7,-14,-9,-22,
3,0,3,0,3,0,3,-2,3,0,3,-2,1,-6,-3,-6,3,-2,5,2,7,2,5,2,5,2,5,-10,-3,-10,-7,-20,
3,0,5,2,5,2,7,0,5,2,9,4,7,0,7,2,5,2,7,-4,1,-2,5,-2,1,-8,-5,-10,-3,-10,-3,-6,
3,0,3,0,5,2,5,-2,1,-2,3,0,3,0,5,2,7,2,5,0,3,0,5,2,9,6,13,10,19,16,23,23,
3,0,3,0,3,0,3,-4,-1,-4,3,0,3,-2,5,-2,3,0,3,0,3,-2,1,-2,1,-2,5,0,5,2,7,0,
3,0,3,0,7,4,7,4,7,2,5,2,7,4,7,2,9,0,3,0,5,2,9,6,15,8,19,16,21,16,7,7,
3,0,3,0,3,0,3,0,3,-2,1,-2,3,-4,1,-2,3,-8,-1,-4,1,-4,3,-4,3,0,3,0,3,-10,-5,2,
3,0,3,0,3,0,3,0,5,0,3,0,3,-2,5,2,5,2,5,0,3,-2,7,2,7,2,7,2,11,8,11,4,
3,0,5,0,3,0,3,-2,5,2,5,0,3,-2,1,-4,-1,-6,-1,-6,-1,-4,3,0,7,4,13,10,15,8,15,12,
3,0,3,0,3,0,5,0,3,0,3,-2,1,-2,3,0,3,-2,3,-8,-3,-8,1,-4,-1,-6,1,-2,9,2,9,-4,
3,0,3,-2,3,0,5,2,7,4,7,2,5,0,3,0,3,0,3,-4,-1,-6,-1,-4,1,-2,11,4,7,4,9,0,
3,0,3,0,3,0,3,0,3,-2,1,-2,3,-4,-1,-6,-1,-4,-1,-6,3,-2,1,-2,1,-12,-3,-10,-3,-16,-11,0,
3,0,3,0,3,0,3,-4,1,-2,1,-2,1,-6,1,-2,3,0,5,-4,1,-4,-1,-6,-3,-10,-7,-12,-7,-14,-7,6,
3,0,3,-2,1,-2,1,-2,3,-2,1,-2,3,0,5,0,3,-4,-1,-8,-3,-6,3,0,5,2,5,-2,3,0,-15,-10,
3,0,3,0,3,0,3,0,3,0,3,0,5,-4,-1,-8,-5,-8,-5,-8,-5,-8,1,-6,-1,-4,5,-6,3,0,5,2,
3,0,3,0,3,0,3,-4,-1,-6,-3,-10,-7,-10,-7,-14,-11,-18,-15,-18,-9,-14,-7,-10,-7,-10,-3,-12,-7,-16,-13,-13,
3,0,3,0,3,0,5,2,5,2,5,2,7,2,9,4,7,4,9,6,9,4,7,4,9,4,7,-2,1,-2,3,-10,
3,0,3,0,3,-4,-1,-4,1,-2,3,0,3,0,3,-6,-1,-4,-1,-6,-3,-10,-3,-8,-5,-16,-3,-8,-5,-8,-5,-14,
3,0,3,-2,1,-2,1,-2,1,-4,-1,-4,1,-2,3,0,5,-4,3,-6,-3,-8,-5,-8,-1,-6,1,-12,-9,-16,-11,-14,
3,0,5,2,5,0,3,0,3,-2,1,-4,-1,-8,-5,-8,-3,-12,-7,-10,-1,-4,1,-6,-1,-4,-1,-4,3,-6,-3,14,
3,0,3,0,3,-2,1,-4,1,-4,1,-2,1,-2,3,-2,1,-2,5,0,3,0,7,0,5,0,5,-4,3,-8,-3,-6,
3,0,3,0,3,-2,1,-2,3,0,5,2,7,0,3,-2,1,-2,1,-4,1,-2,1,-2,3,0,5,0,7,4,9,-4,
3,0,5,2,5,0,3,-2,5,2,7,2,7,4,7,2,9,0,9,4,7,2,7,4,9,0,3,0,11,6,-9,-9,
3,0,3,0,3,0,3,-2,3,0,3,-2,5,0,9,2,7,2,9,6,15,10,15,8,13,6,9,6,13,2,11,18,
3,0,5,0,3,0,3,-2,1,-4,-1,-4,-1,-6,-3,-10,-7,-10,-5,-8,-5,-12,1,-2,5,-6,-3,-6,-3,-10,-23,-20,
3,0,3,-2,1,-2,1,-2,1,-4,-1,-4,3,-2,1,-2,5,-2,3,0,7,-2,1,-4,5,-2,9,2,9,-4,-1,-4,
3,0,3,0,3,0,3,0,5,2,5,2,5,0,3,-4,-1,-4,1,-2,1,-2,5,-2,1,-4,7,2,15,8,13,10,
3,0,3,0,3,-2,1,-4,1,-4,-1,-4,-1,-6,-1,-8,-5,-8,-3,-8,-5,-8,-5,-12,-7,-10,1,-4,7,2,-5,4,
